priority,score,path,title,verticals,workflow_roles,has_howto,has_actions,has_report_capability,howto_matches,action_matches,report_matches,pain_matches,button_count,link_count,input_count
MEDIUM,35,html/demo/presentations/mortgage-presentation.html,Mortgage War Room — Loan Exception Command — TSM Demo,mortgage,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT",True,True,True,"guide, steps","analyze, analysis, run, presentation, create","presentation, summary, executive","risk, exception, compliance",0,0,0
MEDIUM,35,html/enterprise/enterprise-executive-portal.html,TSM &middot; Enterprise Executive Decision Portal,"healthcare, construction, bpo, mortgage, real estate, insurance, legal","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"run, escalate, report, start","report, executive, letter","exposure, denial, error, sla",1,2,0
MEDIUM,35,html/war-rooms/music-war/analytics.html,Analytics · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"what to do, next step","analysis, run, review, export, open, start","export, letter",sla,0,1,0
MEDIUM,35,html/war-rooms/music-war/creation/song-builder.html,Song Builder · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,steps,"analyze, run, generate, save",letter,"error, sla",4,1,3
MEDIUM,35,html/war-rooms/music-war/index.html,Sweet Music™ OS — TSM Music Command,,"REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,"workflow, guide","upload, analyze, export, launch, start","export, letter","delay, sla",0,14,0
MEDIUM,34,html/hub_index_v2.html,TSM Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, resolve, open, launch, start","deck, letter","compliance, audit, missing",2,0,1
MEDIUM,34,html/legal-pro/legal-scenarios.html,Legal Scenarios · TSM Legal-Pro,legal,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"import, review, resolve, presentation, create, open","presentation, executive, letter","risk, exposure, error, sla",8,0,0
MEDIUM,34,html/war-rooms/mdm/mdm-strategist.html,TSM MDM Strategist,tax,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, execute, review, approve, reject, resolve","summary, executive, letter","risk, error, audit",0,2,0
MEDIUM,33,html/demo/presentations/healthcare-presentation.html,Healthcare RCM — Denial Management — TSM Demo,healthcare,"DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analysis, run, submit, escalate, generate, presentation, open","presentation, executive","exposure, denial, compliance, recovery",0,0,0
MEDIUM,33,html/demo/presentations/realestate-presentation.html,Real Estate War Room — Compliance & Pipeline — TSM Demo,real estate,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,steps,"run, review, escalate, report, presentation","report, presentation, executive, brief","exposure, compliance, audit",0,0,0
MEDIUM,33,html/tsm-member-command-center.html,TSM — Member Command Center,"healthcare, construction, mortgage","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"create, open","summary, executive, letter","risk, exposure, exception, error, sla",4,0,1
MEDIUM,33,html/war-rooms/crm/crm-war-room.html,TSM CRM War Room,crm,"INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"upload, analysis, run, generate, save, create, open","snapshot, letter","risk, error, sla, opportunity",4,0,0
MEDIUM,33,html/war-rooms/music-war/cadence-builder.html,Cadence Studio · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"analyze, run, create, start","summary, letter","error, sla",6,2,1
MEDIUM,32,html/catalog-war-room.html,TSM Product Catalog War Room,"catalog, cpq","INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, generate, save, create, continue","snapshot, letter","risk, compliance",5,0,1
MEDIUM,32,html/client-portal.html,TSM Client Portal,bpo,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"download, report, open","report, download, summary, letter","error, sla",1,1,0
MEDIUM,32,html/demo/presentations/plant-incident-presentation.html,Plant / OT Incident Command — TSM Demo,approval,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,steps,"analyze, analysis, run, approve, escalate, report, presentation, start","report, presentation, executive",compliance,0,0,0
MEDIUM,32,html/demo/presentations/supplier-shutdown-presentation.html,Supplier Shutdown / Disruption Command — TSM Demo,"supplier, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,steps,"analyze, analysis, run, approve, escalate, presentation, start","presentation, executive, brief","risk, exposure",0,0,0
MEDIUM,32,html/hub-index-v4.html,TSM Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, open, launch, start","deck, letter","compliance, audit, missing",2,0,1
MEDIUM,32,html/hub_index.html,TSM Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, open, launch, start","deck, letter","compliance, audit, missing",2,0,1
MEDIUM,32,html/hub_index_v3.html,TSM Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, open, launch, start","deck, letter","compliance, audit, missing",2,0,1
MEDIUM,31,html/construction-suite/construction-osha-exam-sim.html,OSHA 30 Exam Simulator · TSM Academy,"construction, insurance","REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"run, review, report, start","report, deck, letter","compliance, sla",1,4,0
MEDIUM,31,html/demo/presentations/finops-presentation.html,FinOps War Room — AP/AR Command — TSM Demo,finops,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,steps,"run, review, escalate, presentation, send, start","presentation, executive","risk, exposure, error, audit",0,0,0
MEDIUM,31,html/demo/presentations/insurance-presentation.html,Insurance War Room — Claims & SIU — TSM Demo,insurance,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analyze, analysis, run, review, escalate, presentation, send","presentation, executive","risk, exposure, audit",0,0,0
MEDIUM,31,html/sap_phases_talktrack_section_v2.html,,"bpo, supplier, vendor, crm, catalog, cpq, approval","INTAKE / ANALYSIS, DECISION / STRATEGY, INTAKE / DATA ENTRY",False,True,True,,"run, approve, escalate, generate, open",letter,"risk, compliance, bottleneck, cost, revenue, error, sla, audit, opportunity",0,0,0
MEDIUM,30,html/l1-copilot/aplus/aplus-pbq.html,A+ PBQ Simulation · TSM Career Training,,"EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"instructions, steps","submit, review, assign, resolve, open, start",letter,,0,8,0
MEDIUM,30,html/war-rooms/music-war/producer/mixing-coach.html,Mixing Coach · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,next step,"resolve, start",letter,"delay, error, sla, missing",1,3,0
MEDIUM,29,html/demo/inphusionsys-hub.html,InphusionSys — Multi-Vertical Demo Console,"healthcare, construction, bpo, mortgage, insurance, legal, hotel, hotelops","INTAKE / ANALYSIS, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"import, assign, open, start",letter,"error, anomaly, sla, audit",2,1,0
MEDIUM,29,html/demo/presentations/career-training-presentation.html,Career Training Platform — Manager-Gated Certification Academy — TSM Demo,"healthcare, construction, insurance, legal, approval","INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"review, approve, assign, export, presentation, start","export, presentation","denial, revenue, audit",0,0,0
MEDIUM,29,html/l1-copilot/topology.html,,,"AI / COPILOT, INTAKE / DATA ENTRY",True,True,False,"next step, steps","submit, escalate, send, open",,"loss, delay, error",5,0,0
MEDIUM,29,html/war-rooms/music-war/academy/music-business.html,Music Business Basics · Sweet Music™ OS,legal,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,next step,"create, start",letter,error,1,3,1
MEDIUM,28,html/concierge/concierge-executive-portal.html,TSM · Concierge Transport Executive Portal,approval,"DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"review, approve, assign, open","summary, executive, letter","exception, error, sla",4,0,0
MEDIUM,28,html/reo-pro/pack-engine.html,TSM Pack Engine,"construction, mortgage, insurance, legal","INTAKE / ANALYSIS, INTAKE / DATA ENTRY",False,True,True,,"analysis, run, resolve, create, open, launch",letter,"leak, error, sla, missing",3,0,0
MEDIUM,27,html/finops-suite/rcm-os-simulation.html,RCM-OS Simulation Lab,"insurance, finops, tax","INTAKE / ANALYSIS, REPORT / DELIVERY, INTAKE / DATA ENTRY",False,True,True,,"review, report, send, save, open",report,"exception, anomaly",4,0,4
MEDIUM,27,html/l1-copilot/l1-assistant-widget.html,,,"AI / COPILOT, INTAKE / DATA ENTRY",True,True,False,"next step, steps","submit, escalate, send, open",,"delay, error",3,0,0
MEDIUM,27,html/l1-copilot/noc/noc-asset-console.html,TSM NOC Asset Console,noc,"INTAKE / ANALYSIS, DECISION / STRATEGY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"run, assign, escalate, resolve, save, open, start",letter,,1,2,0
MEDIUM,27,html/legal-pro/legal-compliance.html,Legal Compliance · TSM Legal-Pro,legal,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"import, analysis, review, open","executive, letter","risk, exposure, compliance, sla",8,0,0
MEDIUM,27,html/war-rooms/music-war/producer/mastering-coach.html,Mastering Coach · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,next step,analyze,letter,error,1,3,3
MEDIUM,27,html/war-rooms/music-war/producer/recording-coach.html,Recording Coach · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,next step,run,letter,error,1,4,1
MEDIUM,26,html/tsm-operations-one-pager.html,TSM Shell — Operations One-Pager,"healthcare, insurance, legal","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",True,True,True,"workflow, guide","analysis, run","executive, letter","risk, denial, revenue",0,0,0
MEDIUM,25,html/concierge/concierge-war-room.html,TSM · Concierge Transport War Room,"bpo, hotel, hotelops, property","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"submit, assign, create, open, start",letter,error,3,0,9
MEDIUM,25,html/war-rooms/music-war/academy/music-theory.html,Music Theory Basics · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,False,True,next step,,letter,error,1,3,1
MEDIUM,24,html/construction-suite/showcase/index.html,🏗️ CONSTRUCTION COMMAND CENTER,construction,"INTAKE / ANALYSIS, EXECUTIVE / OUTCOME, REPORT / DELIVERY",False,True,True,,"run, review, report, launch","report, summary, executive",missing,1,0,0
MEDIUM,24,html/demo/presentations/property-revenue-presentation.html,Property Accounting — Revenue Cycle Close — TSM Demo,property,"DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY",True,True,True,steps,"analysis, run, review, escalate, presentation, send",presentation,"exception, revenue",0,0,0
MEDIUM,24,html/demo/presentations/rcm-os-presentation.html,RCM-OS — The Operating Cadence Engine — TSM Demo,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"run, report, presentation","report, presentation, executive","revenue, sla",0,0,0
MEDIUM,23,html/demo/presentations/legal-presentation.html,Legal War Room — Matter Intake & Escalation — TSM Demo,legal,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, INTAKE / DATA ENTRY",True,True,True,steps,"analysis, escalate, presentation, open","presentation, brief","risk, exposure",0,0,0
MEDIUM,23,html/executive-portal-v2.html,TSM Executive Portal v2,healthcare,"EXECUTIVE / OUTCOME, REPORT / DELIVERY",False,True,True,,"approve, escalate, report, save","report, summary, executive","risk, backlog, audit",0,0,0
MEDIUM,23,html/l1-copilot/aplus/aplus-interview.html,A+ Interview Mode · TSM Career Training,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"submit, review, report, start","report, letter","failure, sla",0,8,0
MEDIUM,23,html/l1-copilot/aplus/aplus-lab.html,A+ Troubleshooting Lab · TSM Career Training,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"submit, review, resolve, report, open, start","report, letter",,0,8,0
MEDIUM,23,html/tsm-staffing-one-pager.html,TSM Shell — Staffing One-Pager,"healthcare, bpo, insurance","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",True,True,True,workflow,"run, start","executive, letter","denial, compliance, revenue, audit",0,0,0
MEDIUM,22,html/l1-copilot/aplus/aplus-practice.html,A+ Question Coach · TSM Career Training,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"review, report, start","report, summary, letter",waste,0,10,0
MEDIUM,22,html/war-rooms/music-war/producer/producer-ai.html,Producer AI · Sweet Music™ OS,,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"save, start","brief, letter",error,4,1,0
MEDIUM,21,html/concierge/concierge-strategist.html,TSM · Concierge Transport Strategist,property,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"assign, open","executive, letter","exception, error, sla",3,0,0
MEDIUM,21,html/demo/presentations/noc-presentation.html,NOC Command Center — L1 Copilot — TSM Demo,noc,"INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT",True,True,True,steps,"analyze, analysis, run, escalate, presentation","presentation, executive",,0,0,0
MEDIUM,21,html/war-rooms/music-war/producer-intel-panel.html,,,INTAKE / DATA ENTRY,True,True,False,how to,"run, resolve, generate, send, save, create, open, start",,,0,0,0
LOW,17,html/bpo-files/suite-hub.html,TSM Suite Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,import,"executive, letter","denial, sla",0,38,0
LOW,17,html/l1-copilot/aplus/aplus-readiness.html,A+ Readiness Dashboard · TSM Career Training,,"EXECUTIVE / OUTCOME, REPORT / DELIVERY, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"report, start","report, letter",sla,0,8,0
LOW,16,html/l1-copilot/aplus/aplus-assessment.html,A+ Timed Assessment · TSM Career Training,,"EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"run, submit, review, start",letter,,0,9,0
LOW,16,html/tsm-platform-hub.html,TSM-Consultz — Platform Hub,"healthcare, construction, bpo, mortgage, real estate, insurance, legal, schools","INTAKE / ANALYSIS, DECISION / STRATEGY, EXECUTIVE / OUTCOME, AI / COPILOT, INTAKE / DATA ENTRY",False,True,True,,"execute, start",letter,"risk, revenue",0,76,0
LOW,15,html/mission-executive-dashboard.html,TSM Enterprise Mission Dashboard,construction,"EXECUTIVE / OUTCOME, INTAKE / DATA ENTRY",False,True,True,,"import, run, review, open",letter,"risk, sla",0,0,0
